Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (3 TO 4 HIRED WORKERS), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (5 TO 9 HIRED WORKERS), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (HIRED WORKERS GE 150 DAYS & LT 150 DAYS),103,9.7
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (HIRED WORKERS GE 150 DAYS),23,16
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",TOTAL,NOT SPECIFIED,126,9.2
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (1 HIRED WORKERS),5,19.8
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (10 OR MORE HIRED WORKERS),2,19.7
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (2 HIRED WORKERS),2,20.3
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (3 TO 4 HIRED WORKERS),2,19
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (5 TO 9 HIRED WORKERS),3,32
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (HIRED WORKERS GE 150 DAYS),7,14.9
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - OPERATIONS WITH WORKERS",TOTAL,NOT SPECIFIED,14,11.2
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - EXPENSE, MEASURED IN $",LABOR,LABOR: (HIRED WORKERS LT 150 DAYS),"461,000",23.6
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (1 HIRED WORKERS),14,15
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (10 OR MORE HIRED WORKERS),220,13.6
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (2 HIRED WORKERS),40,18.8
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (3 TO 4 HIRED WORKERS),46,21.4
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (5 TO 9 HIRED WORKERS),55,25.6
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (HIRED WORKERS GE 150 DAYS & LT 150 DAYS),178,10.5
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (HIRED WORKERS LT 150 DAYS),197,16.9
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",TOTAL,NOT SPECIFIED,375,11
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (1 HIRED WORKERS),14,15
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (10 OR MORE HIRED WORKERS),7,22.8
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (2 HIRED WORKERS),20,18.8
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (3 TO 4 HIRED WORKERS),14,21.5
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (5 TO 9 HIRED WORKERS),9,25.1
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (HIRED WORKERS LT 150 DAYS),57,11.4
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - OPERATIONS WITH WORKERS",TOTAL,NOT SPECIFIED,64,9.5
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, MIGRANT - NUMBER OF WORKERS",LABOR,LABOR: (INCL HIRED WORKERS),184,11.5
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, MIGRANT - NUMBER OF WORKERS",TOTAL,NOT SPECIFIED,184,11.8
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, MIGRANT - OPERATIONS WITH WORKERS",LABOR,LABOR: (INCL HIRED WORKERS),11,19
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, MIGRANT - OPERATIONS WITH WORKERS",TOTAL,NOT SPECIFIED,11,16.9
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, UNPAID - NUMBER OF WORKERS",TOTAL,NOT SPECIFIED,303,10.1
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,LABOR,"LABOR, UNPAID - OPERATIONS WITH WORKERS",TOTAL,NOT SPECIFIED,129,9.6
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,PACKING FACILITY,"PACKING FACILITY, CROPS, ON FARM - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,4,33.6
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,RENT,"RENT, CASH, LAND & BUILDINGS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"302,000",9.4
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,RENT,"RENT, CASH, LAND & BUILDINGS - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,52,8.3
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,SEEDS & PLANTS TOTALS,"SEEDS & PLANTS TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"322,000",8.5
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,SEEDS & PLANTS TOTALS,SEEDS & PLANTS TOTALS - OPERATIONS WITH EXPENSE,TOTAL,NOT SPECIFIED,89,8.2
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,SUPPLIES & REPAIRS,"SUPPLIES & REPAIRS, (EXCL LUBRICANTS) - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"755,000",6.3
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,SUPPLIES & REPAIRS,"SUPPLIES & REPAIRS, (EXCL LUBRICANTS) - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,182,8.1
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,TAXES,"TAXES, PROPERTY, REAL ESTATE & NON-REAL ESTATE, (EXCL PAID BY LANDLORD) - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"360,000",9.1
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,0,,TAXES,"TAXES, PROPERTY, REAL ESTATE & NON-REAL ESTATE, (EXCL PAID BY LANDLORD) - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,232,8.3
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,AG SERVICES,"AG SERVICES, CUSTOMWORK - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"44,000",10.9
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,AG SERVICES,"AG SERVICES, CUSTOMWORK - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,15,12.4
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,AG SERVICES,"AG SERVICES, MACHINERY RENTAL - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"19,000",10.1
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,AG SERVICES,"AG SERVICES, MACHINERY RENTAL - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,12,20.6
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,AG SERVICES,"AG SERVICES, OTHER - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"271,000",10.8
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,AG SERVICES,"AG SERVICES, OTHER - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,118,8.5
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,AG SERVICES,"AG SERVICES, UTILITIES - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"202,000",9.9
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,AG SERVICES,"AG SERVICES, UTILITIES - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,175,8.1
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"157,000",10.4
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,ANIMAL TOTALS,ANIMAL TOTALS - OPERATIONS WITH EXPENSE,TOTAL,NOT SPECIFIED,79,11.6
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, (EXCL BREEDING) - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"53,000",10.1
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, (EXCL BREEDING) - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,42,15
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, BREEDING - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"104,000",14.5
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, BREEDING - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,43,10.9
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"82,000",8.2
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,CHEMICAL TOTALS,CHEMICAL TOTALS - OPERATIONS WITH EXPENSE,TOTAL,NOT SPECIFIED,157,8.4
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,"OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)",14,(L)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,149,8.9
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","97,000",(L)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,027,000",7.3
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,DEPRECIATION,"DEPRECIATION - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"872,000",11.3
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,DEPRECIATION,DEPRECIATION - OPERATIONS WITH EXPENSE,TOTAL,NOT SPECIFIED,119,8.9
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,ENERGY,"ENERGY, RENEWABLE, HARVEST BIOMASS FOR PRODUCTION - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,2,39.2
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,EXPENSE TOTALS,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),(D)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,EXPENSE TOTALS,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,EXPENSE TOTALS,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),(D)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,EXPENSE TOTALS,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,EXPENSE TOTALS,"EXPENSE TOTALS, OPERATING - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,326,8.4
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,327,000",11.2
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,FEED,FEED - OPERATIONS WITH EXPENSE,TOTAL,NOT SPECIFIED,209,8.3
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"403,000",8.4
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,197,8.5
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,FUELS,"FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,FUELS,"FUELS, INCL LUBRICANTS - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,317,8.3
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,INTEREST,"INTEREST - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"474,000",12.9
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,INTEREST,INTEREST - OPERATIONS WITH EXPENSE,TOTAL,NOT SPECIFIED,80,9.3
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,INTEREST,"INTEREST, NON-REAL ESTATE - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"71,000",15
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,INTEREST,"INTEREST, NON-REAL ESTATE - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,42,10.9
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,INTEREST,"INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"403,000",14.5
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,INTEREST,"INTEREST, REAL ESTATE - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,60,11
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, CONTRACT - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"21,000",8.3
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, CONTRACT - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,9,13
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - EXPENSE, MEASURED IN $",LABOR,LABOR: (HIRED WORKERS GE 150 DAYS & LT 150 DAYS), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"913,000",8.2
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - NUMBER OF WORKERS",LABOR,LABOR: (1 HIRED WORKERS),23,13.8
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - NUMBER OF WORKERS",LABOR,LABOR: (10 OR MORE HIRED WORKERS), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - NUMBER OF WORKERS",LABOR,LABOR: (2 HIRED WORKERS),42,17
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - NUMBER OF WORKERS",LABOR,LABOR: (3 TO 4 HIRED WORKERS),51,19.3
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - NUMBER OF WORKERS",LABOR,LABOR: (5 TO 9 HIRED WORKERS), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - NUMBER OF WORKERS",TOTAL,NOT SPECIFIED,204,8.4
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,66,8.9
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH WORKERS",LABOR,LABOR: (1 HIRED WORKERS),23,13.8
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH WORKERS",LABOR,LABOR: (10 OR MORE HIRED WORKERS),2,18.2
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH WORKERS",LABOR,LABOR: (2 HIRED WORKERS),21,17
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH WORKERS",LABOR,LABOR: (3 TO 4 HIRED WORKERS),14,19.1
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH WORKERS",LABOR,LABOR: (5 TO 9 HIRED WORKERS),6,20.1
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH WORKERS",LABOR,LABOR: (HIRED WORKERS GE 150 DAYS & LT 150 DAYS),9,16
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH WORKERS",TOTAL,NOT SPECIFIED,66,8.9
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - EXPENSE, MEASURED IN $",LABOR,LABOR: (HIRED WORKERS GE 150 DAYS), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (1 HIRED WORKERS),5,19.8
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (10 OR MORE HIRED WORKERS), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (2 HIRED WORKERS),12,20.3
